threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.35,5,0021,0.8344827586206897,0.7806451612903226,0.8962962962962963,135,tiny,155,tiny,121,34,14,0,0
0.35,10,0021,0.8551236749116607,0.8175675675675675,0.8962962962962963,135,tiny,148,tiny,121,27,14,0,0
0.35,20,0021,0.8551236749116607,0.8175675675675675,0.8962962962962963,135,tiny,148,tiny,121,27,14,0,0
0.4,0,0021,0.8344827586206897,0.7806451612903226,0.8962962962962963,135,tiny,155,tiny,121,34,14,0,0
0.4,3,0021,0.8402777777777778,0.7908496732026143,0.8962962962962963,135,tiny,153,tiny,121,32,14,0,0
0.4,5,0021,0.8402777777777778,0.7908496732026143,0.8962962962962963,135,tiny,153,tiny,121,32,14,0,0
0.4,10,0021,0.8612099644128114,0.8287671232876712,0.8962962962962963,135,tiny,146,tiny,121,25,14,0,0
0.4,20,0021,0.8612099644128114,0.8287671232876712,0.8962962962962963,135,tiny,146,tiny,121,25,14,0,0
0.45,0,0021,0.8402777777777778,0.7908496732026143,0.8962962962962963,135,tiny,153,tiny,121,32,14,0,0
0.45,3,0021,0.8432055749128919,0.7960526315789473,0.8962962962962963,135,tiny,152,tiny,121,31,14,0,0
0.45,5,0021,0.8432055749128919,0.7960526315789473,0.8962962962962963,135,tiny,152,tiny,121,31,14,0,0
0.45,10,0021,0.8642857142857143,0.8344827586206897,0.8962962962962963,135,tiny,145,tiny,121,24,14,0,0
0.45,20,0021,0.8642857142857143,0.8344827586206897,0.8962962962962963,135,tiny,145,tiny,121,24,14,0,0
0.5,0,0021,0.8432055749128919,0.7960526315789473,0.8962962962962963,135,tiny,152,tiny,121,31,14,0,0
0.5,3,0021,0.8461538461538461,0.8013245033112583,0.8962962962962963,135,tiny,151,tiny,121,30,14,0,0
0.5,5,0021,0.8461538461538461,0.8013245033112583,0.8962962962962963,135,tiny,151,tiny,121,30,14,0,0
0.5,10,0021,0.8642857142857143,0.8344827586206897,0.8962962962962963,135,tiny,145,tiny,121,24,14,0,0
0.5,20,0021,0.8642857142857143,0.8344827586206897,0.8962962962962963,135,tiny,145,tiny,121,24,14,0,0
0.55,0,0021,0.8602150537634409,0.8333333333333334,0.8888888888888888,135,tiny,144,tiny,120,24,15,0,0
