threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.35,0,0310,0.7175826790387818,0.6952512678653757,0.7413962635201573,2034,small,2169,small,1508,661,526,0,0
0.35,3,0310,0.7179243037372054,0.6958929395477619,0.7413962635201573,2034,small,2167,small,1508,659,526,0,0
0.35,5,0310,0.7179243037372054,0.6958929395477619,0.7413962635201573,2034,small,2167,small,1508,659,526,0,0
0.25,0,0351,0.6043521266073195,0.5294627383015598,0.7039170506912442,868,tiny,1154,small,611,543,257,0,0
0.25,3,0351,0.6046511627906976,0.5299219427580225,0.7039170506912442,868,tiny,1153,small,611,542,257,0,0
0.25,5,0351,0.6046511627906976,0.5299219427580225,0.7039170506912442,868,tiny,1153,small,611,542,257,0,0
0.3,0,0351,0.6120162932790224,0.5483576642335767,0.6923963133640553,868,tiny,1096,small,601,495,267,0,0
0.3,3,0351,0.6113092205807438,0.547945205479452,0.6912442396313364,868,tiny,1095,small,600,495,268,0,0
0.3,5,0351,0.6113092205807438,0.547945205479452,0.6912442396313364,868,tiny,1095,small,600,495,268,0,0
0.35,0,0351,0.6105593308938839,0.5588516746411484,0.6728110599078341,868,tiny,1045,small,584,461,284,0,0
0.35,3,0351,0.6105593308938839,0.5588516746411484,0.6728110599078341,868,tiny,1045,small,584,461,284,0,0
0.35,5,0351,0.6115183246073298,0.5604606525911708,0.6728110599078341,868,tiny,1042,small,584,458,284,0,0
0.25,0,0367,0.11696750902527075,0.7043478260869566,0.06377952755905512,1270,small,115,tiny,81,34,1189,0,0
0.25,3,0367,0.11560693641618497,0.7017543859649122,0.06299212598425197,1270,small,114,tiny,80,34,1190,0,0
0.25,5,0367,0.11560693641618497,0.7017543859649122,0.06299212598425197,1270,small,114,tiny,80,34,1190,0,0
0.3,0,0367,0.09509875640087784,0.6701030927835051,0.051181102362204724,1270,small,97,tiny,65,32,1205,0,0
0.3,3,0367,0.09509875640087784,0.6701030927835051,0.051181102362204724,1270,small,97,tiny,65,32,1205,0,0
0.3,5,0367,0.09509875640087784,0.6701030927835051,0.051181102362204724,1270,small,97,tiny,65,32,1205,0,0
0.35,0,0367,0.07970479704797048,0.6352941176470588,0.04251968503937008,1270,small,85,tiny,54,31,1216,0,0
0.35,3,0367,0.07970479704797048,0.6352941176470588,0.04251968503937008,1270,small,85,tiny,54,31,1216,0,0
0.35,5,0367,0.07970479704797048,0.6352941176470588,0.04251968503937008,1270,small,85,tiny,54,31,1216,0,0
0.25,0,0387,0.6923076923076923,0.6206896551724138,0.782608695652174,23,very_tiny,29,very_tiny,18,11,5,0,0
0.25,3,0387,0.6923076923076923,0.6206896551724138,0.782608695652174,23,very_tiny,29,very_tiny,18,11,5,0,0
0.25,5,0387,0.6923076923076923,0.6206896551724138,0.782608695652174,23,very_tiny,29,very_tiny,18,11,5,0,0
0.3,0,0387,0.6666666666666666,0.6071428571428571,0.7391304347826086,23,very_tiny,28,very_tiny,17,11,6,0,0
0.3,3,0387,0.6666666666666666,0.6071428571428571,0.7391304347826086,23,very_tiny,28,very_tiny,17,11,6,0,0
