threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.15,5,0097,0.010050251256281407,0.041666666666666664,0.005714285714285714,173,tiny,24,very_tiny,1,23,174,0,0
0.2,0,0097,0.010309278350515464,0.05263157894736842,0.005714285714285714,173,tiny,19,very_tiny,1,18,174,0,0
0.2,3,0097,0.0,0.0,0.0,173,tiny,18,very_tiny,0,18,175,0,0
0.2,5,0097,0.0,0.0,0.0,173,tiny,18,very_tiny,0,18,175,0,0
0.1,0,0108,0.6204785123029822,0.6379109349498717,0.6039735099337749,4530,small,4289,small,2736,1553,1794,0,0
0.1,3,0108,0.6204785123029822,0.6379109349498717,0.6039735099337749,4530,small,4289,small,2736,1553,1794,0,0
0.1,5,0108,0.620760068065797,0.6385064177362894,0.6039735099337749,4530,small,4285,small,2736,1549,1794,0,0
0.15,0,0108,0.6197843413033286,0.6606696651674163,0.583664459161148,4530,small,4002,small,2644,1358,1886,0,0
0.15,3,0108,0.6197843413033286,0.6606696651674163,0.583664459161148,4530,small,4002,small,2644,1358,1886,0,0
0.15,5,0108,0.6200023449407902,0.6611652913228308,0.583664459161148,4530,small,3999,small,2644,1355,1886,0,0
0.2,0,0108,0.6173315656261299,0.6798513405893284,0.5653421633554084,4530,small,3767,small,2561,1206,1969,0,0
0.2,3,0108,0.6176293259375377,0.6805740100983259,0.5653421633554084,4530,small,3763,small,2561,1202,1969,0,0
0.2,5,0108,0.6176293259375377,0.6805740100983259,0.5653421633554084,4530,small,3763,small,2561,1202,1969,0,0
0.1,0,0130,0.6284779050736498,0.5719960278053625,0.6973365617433414,826,tiny,1007,small,576,431,250,0,0
0.1,3,0130,0.6284779050736498,0.5719960278053625,0.6973365617433414,826,tiny,1007,small,576,431,250,0,0
0.1,5,0130,0.6286341195831048,0.5747241725175527,0.6937046004842615,826,tiny,997,tiny,573,424,253,0,0
0.15,0,0130,0.622673434856176,0.5828933474128828,0.6682808716707022,826,tiny,947,tiny,552,395,274,0,0
0.15,3,0130,0.622673434856176,0.5828933474128828,0.6682808716707022,826,tiny,947,tiny,552,395,274,0,0
0.15,5,0130,0.6237288135593221,0.5847457627118644,0.6682808716707022,826,tiny,944,tiny,552,392,274,0,0
0.2,0,0130,0.6260069044879172,0.5964912280701754,0.6585956416464891,826,tiny,912,tiny,544,368,282,0,0
0.2,3,0130,0.6260069044879172,0.5964912280701754,0.6585956416464891,826,tiny,912,tiny,544,368,282,0,0
0.2,5,0130,0.6270893371757925,0.5984598459845984,0.6585956416464891,826,tiny,909,tiny,544,365,282,0,0
0.1,0,0145,0.7407717618905175,0.7488810935042942,0.7328361742424242,8447,large,8267,large,6191,2076,2257,0,0
0.1,3,0145,0.7408160823261936,0.7489716912654246,0.7328361742424242,8447,large,8266,large,6191,2075,2257,0,0
0.1,5,0145,0.7408160823261936,0.7489716912654246,0.7328361742424242,8447,large,8266,large,6191,2075,2257,0,0
0.15,0,0145,0.7418586179507546,0.7666372016668771,0.7186316287878788,8447,large,7919,large,6071,1848,2377,0,0
0.15,3,0145,0.7419492820042775,0.7668308702791461,0.7186316287878788,8447,large,7917,large,6071,1846,2377,0,0
0.15,5,0145,0.7421306766090092,0.767218501200556,0.7186316287878788,8447,large,7913,large,6071,1842,2377,0,0
0.2,0,0145,0.7427612774947185,0.7817159298979859,0.7075047348484849,8447,large,7646,large,5977,1669,2471,0,0
0.2,3,0145,0.7428677978743241,0.7820965842167256,0.7073863636363636,8447,large,7641,large,5976,1665,2472,0,0
0.2,5,0145,0.7430063409175681,0.7824037706205813,0.7073863636363636,8447,large,7638,large,5976,1662,2472,0,0
0.1,0,0157,0.6903073286052009,0.6266094420600858,0.7684210526315789,1906,small,2330,small,1460,870,440,0,0
0.1,3,0157,0.6906338694418165,0.627147766323024,0.7684210526315789,1906,small,2328,small,1460,868,440,0,0
0.1,5,0157,0.6911242603550296,0.6279569892473118,0.7684210526315789,1906,small,2325,small,1460,865,440,0,0
0.15,0,0157,0.6943968681184243,0.6488340192043895,0.7468421052631579,1906,small,2187,small,1419,768,481,0,0
0.15,3,0157,0.6943968681184243,0.6488340192043895,0.7468421052631579,1906,small,2187,small,1419,768,481,0,0
0.15,5,0157,0.6943968681184243,0.6488340192043895,0.7468421052631579,1906,small,2187,small,1419,768,481,0,0
0.2,0,0157,0.6985164697007795,0.6687530091478093,0.7310526315789474,1906,small,2077,small,1389,688,511,0,0
0.2,3,0157,0.6985164697007795,0.6687530091478093,0.7310526315789474,1906,small,2077,small,1389,688,511,0,0
0.2,5,0157,0.6985164697007795,0.6687530091478093,0.7310526315789474,1906,small,2077,small,1389,688,511,0,0
0.1,0,0167,0.7801511275063961,0.7328414934048737,0.8339905864393843,7861,large,8946,large,6556,2390,1305,0,0
