threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.55,10,0021,0.8791208791208791,0.8695652173913043,0.8888888888888888,135,tiny,138,tiny,120,18,15,0,0
0.55,20,0021,0.8791208791208791,0.8695652173913043,0.8888888888888888,135,tiny,138,tiny,120,18,15,0,0
0.35,0,0029,0.6160934671713016,0.5844520761785825,0.651356993736952,2898,small,3203,small,1872,1331,1002,0,0
0.35,3,0029,0.6162962962962963,0.584817244611059,0.651356993736952,2898,small,3201,small,1872,1329,1002,0,0
0.35,5,0029,0.6162962962962963,0.584817244611059,0.651356993736952,2898,small,3201,small,1872,1329,1002,0,0
0.35,10,0029,0.6162962962962963,0.584817244611059,0.651356993736952,2898,small,3201,small,1872,1329,1002,0,0
0.35,20,0029,0.6162962962962963,0.584817244611059,0.651356993736952,2898,small,3201,small,1872,1329,1002,0,0
0.4,0,0029,0.6170283806343907,0.5930680359435173,0.6430062630480167,2898,small,3116,small,1848,1268,1026,0,0
0.4,3,0029,0.6171314075805644,0.5932584269662922,0.6430062630480167,2898,small,3115,small,1848,1267,1026,0,0
0.4,5,0029,0.6171314075805644,0.5932584269662922,0.6430062630480167,2898,small,3115,small,1848,1267,1026,0,0
0.4,10,0029,0.6171314075805644,0.5932584269662922,0.6430062630480167,2898,small,3115,small,1848,1267,1026,0,0
0.4,20,0029,0.6170854271356784,0.5949612403100775,0.6409185803757829,2898,small,3096,small,1842,1254,1032,0,0
0.45,0,0029,0.6199797502531218,0.6019003931847968,0.6391788448155881,2898,small,3052,small,1837,1215,1037,0,0
0.45,3,0029,0.620084388185654,0.6020976728941331,0.6391788448155881,2898,small,3051,small,1837,1214,1037,0,0
0.45,5,0029,0.620084388185654,0.6020976728941331,0.6391788448155881,2898,small,3051,small,1837,1214,1037,0,0
0.45,10,0029,0.620084388185654,0.6020976728941331,0.6391788448155881,2898,small,3051,small,1837,1214,1037,0,0
0.45,20,0029,0.6200474094141551,0.603891820580475,0.6370911621433543,2898,small,3032,small,1831,1201,1043,0,0
