threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.25,0,0036,0.5161202926036305,0.6036121673003803,0.45078088026502605,4226,small,3156,small,1905,1251,2321,0,0
0.25,3,0036,0.5161290322580645,0.6040609137055838,0.4505442498816848,4226,small,3152,small,1904,1248,2322,0,0
0.25,5,0036,0.5161290322580645,0.6040609137055838,0.4505442498816848,4226,small,3152,small,1904,1248,2322,0,0
0.1,0,0062,0.26014452473596444,0.1587516960651289,0.72,325,tiny,1474,small,234,1240,91,0,0
0.1,3,0062,0.2607242339832869,0.15918367346938775,0.72,325,tiny,1470,small,234,1236,91,0,0
0.1,5,0062,0.2607242339832869,0.15918367346938775,0.72,325,tiny,1470,small,234,1236,91,0,0
0.15,0,0062,0.2668227033352838,0.16473988439306358,0.7015384615384616,325,tiny,1384,small,228,1156,97,0,0
0.15,3,0062,0.2668227033352838,0.16473988439306358,0.7015384615384616,325,tiny,1384,small,228,1156,97,0,0
0.15,5,0062,0.2672919109026964,0.16509775524981898,0.7015384615384616,325,tiny,1381,small,228,1153,97,0,0
0.2,0,0062,0.2713936430317848,0.16933638443935928,0.683076923076923,325,tiny,1311,small,222,1089,103,0,0
0.2,3,0062,0.2718922229026332,0.16972477064220184,0.683076923076923,325,tiny,1308,small,222,1086,103,0,0
0.2,5,0062,0.2723926380368098,0.17011494252873563,0.683076923076923,325,tiny,1305,small,222,1083,103,0,0
0.25,0,0062,0.2831168831168831,0.1794238683127572,0.6707692307692308,325,tiny,1215,small,218,997,107,0,0
0.25,3,0062,0.28330084470435346,0.17957166392092258,0.6707692307692308,325,tiny,1214,small,218,996,107,0,0
0.25,5,0062,0.28330084470435346,0.17957166392092258,0.6707692307692308,325,tiny,1214,small,218,996,107,0,0
0.1,0,0073,0.3194444444444444,0.39655172413793105,0.26744186046511625,176,tiny,116,tiny,46,70,126,0,0
0.1,3,0073,0.313588850174216,0.391304347826087,0.2616279069767442,176,tiny,115,tiny,45,70,127,0,0
0.1,5,0073,0.29577464788732394,0.375,0.2441860465116279,176,tiny,112,tiny,42,70,130,0,0
0.15,0,0073,0.31386861313868614,0.4215686274509804,0.25,176,tiny,102,tiny,43,59,129,0,0
0.15,3,0073,0.2899628252788104,0.4020618556701031,0.22674418604651161,176,tiny,97,tiny,39,58,133,0,0
0.15,5,0073,0.2706766917293233,0.3829787234042553,0.20930232558139536,176,tiny,94,tiny,36,58,136,0,0
0.2,0,0073,0.3018867924528302,0.43010752688172044,0.23255813953488372,176,tiny,93,tiny,40,53,132,0,0
0.2,3,0073,0.2702702702702703,0.40229885057471265,0.20348837209302326,176,tiny,87,tiny,35,52,137,0,0
0.2,5,0073,0.2702702702702703,0.40229885057471265,0.20348837209302326,176,tiny,87,tiny,35,52,137,0,0
0.25,0,0073,0.2868217054263566,0.43023255813953487,0.21511627906976744,176,tiny,86,tiny,37,49,135,0,0
0.25,3,0073,0.2677165354330709,0.4146341463414634,0.19767441860465115,176,tiny,82,tiny,34,48,138,0,0
0.25,5,0073,0.27091633466135456,0.43037974683544306,0.19767441860465115,176,tiny,79,tiny,34,45,138,0,0
0.1,0,0097,0.04,0.16,0.022857142857142857,173,tiny,25,very_tiny,4,21,171,0,0
0.1,3,0097,0.020202020202020204,0.08695652173913043,0.011428571428571429,173,tiny,23,very_tiny,2,21,173,0,0
0.1,5,0097,0.020202020202020204,0.08695652173913043,0.011428571428571429,173,tiny,23,very_tiny,2,21,173,0,0
0.15,0,0097,0.04040404040404041,0.17391304347826086,0.022857142857142857,173,tiny,23,very_tiny,4,19,171,0,0
0.15,3,0097,0.02040816326530612,0.09523809523809523,0.011428571428571429,173,tiny,21,very_tiny,2,19,173,0,0
0.15,5,0097,0.02040816326530612,0.09523809523809523,0.011428571428571429,173,tiny,21,very_tiny,2,19,173,0,0
